김귀배,21,1962/12/18,56,1979/04/11,52,52,4318,315,316,80,4,3
김덕현,50,1992/11/02,26,2017/06/02,50,50,55,7,6,0,0,0
김동수,프,1986/12/23,32,2014/06/05,49,49,1832,175,181,498,58,56
김옥성,41,1967/04/05,51,1987/04/01,52,52,7796,529,620,185,6,11
김용근,프,1982/02/12,36,2005/05/04,51,51,3855,612,524,391,60,49
김정준,프,1989/07/04,29,2010/06/09,51,52,1776,106,128,304,27,27
김태훈,프,1995/07/17,23,2013/06/01,53,53,719,51,66,183,8,22
김효정,20,1996/01/01,23,2017/06/02,50,50,401,28,21,266,21,15
다나카,프,1984/02/19,34,2013/06/01,53,53,1175,124,105,268,23,16
다비드,프,1989/02/14,29,2017/12/01,51,51,537,40,51,500,38,46
문성혁,25,1995/09/06,23,2018/06/15,50,50,100,6,10,100,6,10
문세영,프,1980/09/04,38,2001/07/06,52,52,7330,1476,1127,253,50,40
문정균,06,1973/12/06,45,1998/06/15,51,51,5925,430,508,242,14,24
박병윤,37,1987/04/24,31,2008/06/18,52,52,2143,141,173,262,21,25
박상우,28,1988/03/18,30,2009/06/01,52,52,2095,83,131,215,7,15
박을운,53,1975/04/04,43,1998/06/15,52,52,3049,376,358,247,40,26
박태종,프,1965/12/20,53,1987/04/01,51,51,14068,2068,1902,319,31,34
박현우,99,1990/12/01,28,2012/06/07,52,52,1410,94,80,9,0,0
방춘식,01,1969/09/19,49,1990/06/01,51,51,4533,360,362,144,4,10
부민호,15,1985/06/03,33,2007/06/01,52,52,1656,121,108,120,2,7
빅투아르,프,1986/12/11,32,2017/07/05,52,52,787,83,74,519,63,56
송재철,99,1990/10/24,28,2013/06/01,52,52,1839,122,158,0,0,0
신형철,32,1967/05/30,51,1988/04/01,52,52,6825,721,762,272,25,28
안토니오,프,1987/09/20,31,2017/05/06,53,53,902,112,108,561,86,73
안효리,37,1989/06/04,29,2012/06/07,51,51,1405,74,77,166,8,10
유승완,프,1985/12/17,33,2007/06/01,52,52,3652,295,280,364,36,33
윤영민,28,1973/12/15,45,1996/06/01,52,52,1698,70,86,9,0,0
윤태혁,19,1979/01/03,40,1999/09/01,54,54,1734,122,153,41,3,3
이강서,23,1988/03/19,30,2010/06/09,52,52,1101,53,56,109,3,3
이기회,27,1978/11/04,40,2004/06/02,52,52,3224,115,154,76,0,3
이동국,02,1979/11/23,39,2001/07/06,52,52,3366,219,252,106,5,5
이동진,18,1996/01/10,23,2017/06/02,49,49,446,33,35,299,23,23
이동하,프,1994/07/28,24,2016/06/18,48,48,807,61,83,373,34,32
이아나,27,1989/01/01,30,2011/08/24,50,50,1167,53,50,48,0,2
이준철,99,1980/02/23,38,1999/09/01,53,53,2803,216,256,111,18,12
이찬호,프,1992/05/27,26,2013/06/01,51,52,1779,222,199,249,20,25
이철경,33,1988/08/25,30,2016/06/18,49,49,611,52,53,215,14,15
이해동,52,1988/03/23,30,2009/06/01,52,52,1418,60,67,128,5,3
이혁,프,1987/01/05,32,2011/08/24,52,52,3021,244,224,533,57,49
이현종,99,1993/08/24,25,2015/06/18,49,49,672,89,65,0,0,0
임기원,프,1980/10/10,38,2013/06/19,49,49,1888,252,187,486,74,54
장추열,프,1988/09/11,30,2010/06/09,52,52,2842,266,291,526,66,76
정정희,22,1993/09/15,25,2014/06/05,49,49,1242,67,82,257,20,16
정평수,53,1965/04/16,53,1987/04/01,52,52,4787,284,375,29,0,1
조상범,22,1994/02/17,24,2014/06/05,49,49,506,29,56,376,25,44
조재로,29,1993/09/29,25,2015/06/18,49,49,1033,96,92,328,28,33
조한별,17,1991/02/04,27,2013/06/01,51,51,917,32,63,271,9,17
지하주,03,1974/04/10,44,1995/07/01,51,51,3316,261,273,34,1,1
최범현,05,1979/04/11,39,2001/07/06,53,53,6178,766,721,219,26,24
최원준,13,1984/08/28,34,2007/06/01,52,52,1995,85,119,91,3,4
하정훈,54,1990/09/04,28,2015/06/18,49,49,859,49,63,250,10,16
함완식,52,1978/01/01,41,1998/06/15,53,53,5424,680,692,30,1,3
황순도,01,1977/10/26,41,1998/06/15,52,52,2261,82,130,46,0,4
황종우,17,1982/07/18,36,2007/05/19,51,51,774,25,33,22,0,0
