김귀배,21,1962/12/18,56,1979/04/11,52,52,4319,315,316,75,4,2
김덕현,50,1992/11/02,26,2017/06/02,50,50,58,8,6,3,1,0
김동수,프,1986/12/23,32,2014/06/05,49,49,1876,180,185,501,58,56
김옥성,41,1967/04/05,51,1987/04/01,52,52,7815,529,622,204,6,13
김용근,프,1982/02/12,37,2005/05/04,51,51,3907,620,528,443,68,53
김정준,프,1989/07/04,29,2010/06/09,51,52,1823,106,134,333,26,31
김태훈,프,1995/07/17,23,2013/06/01,53,53,738,51,66,198,8,22
김효정,20,1996/01/01,23,2017/06/02,50,50,422,29,21,269,21,14
다나카,프,1984/02/19,35,2013/06/01,53,53,1202,125,109,295,24,20
다비드,프,1989/02/14,30,2017/12/01,51,51,572,41,55,495,37,48
먼로,프,1967/01/14,52,2019/02/01,52,52,0,0,0,0,0,0
문성혁,25,1995/09/06,23,2018/06/15,50,50,114,6,12,114,6,12
문세영,프,1980/09/04,38,2001/07/06,52,52,7366,1486,1134,237,51,36
문정균,06,1973/12/06,45,1998/06/15,51,51,5946,431,508,248,15,24
박병윤,37,1987/04/24,31,2008/06/18,52,52,2158,141,174,263,21,26
박상우,28,1988/03/18,30,2009/06/01,52,52,2102,83,132,210,7,15
박을운,53,1975/04/04,43,1998/06/15,52,52,3049,376,358,227,40,25
박태종,프,1965/12/20,53,1987/04/01,51,51,14080,2068,1903,300,29,34
박현우,99,1990/12/01,28,2012/06/07,52,52,1410,94,80,6,0,0
방춘식,01,1969/09/19,49,1990/06/01,51,51,4553,362,362,159,6,10
부민호,15,1985/06/03,33,2007/06/01,52,52,1661,121,108,120,2,7
빅투아르,프,1986/12/11,32,2017/07/05,52,52,813,88,79,504,65,56
송재철,99,1990/10/24,28,2013/06/01,52,52,1839,122,158,0,0,0
신형철,32,1967/05/30,51,1988/04/01,52,52,6845,722,764,276,23,29
안토니오,프,1987/09/20,31,2017/05/06,53,53,933,118,113,561,85,72
안효리,37,1989/06/04,29,2012/06/07,51,51,1422,74,80,179,7,12
유승완,프,1985/12/17,33,2007/06/01,52,52,3702,301,282,414,42,35
윤영민,28,1973/12/15,45,1996/06/01,52,52,1699,70,86,10,0,0
윤태혁,19,1979/01/03,40,1999/09/01,54,54,1735,122,153,40,2,3
이강서,23,1988/03/19,30,2010/06/09,52,52,1103,53,56,106,2,2
이기회,27,1978/11/04,40,2004/06/02,52,52,3227,115,154,74,0,3
이동국,02,1979/11/23,39,2001/07/06,52,52,3372,219,252,107,5,4
이동진,18,1996/01/10,23,2017/06/02,49,49,457,35,36,289,24,23
이동하,프,1994/07/28,24,2016/06/18,48,48,846,63,84,392,33,31
이아나,27,1989/01/01,30,2011/08/24,50,50,1171,53,50,51,0,2
이준철,48,1980/02/23,38,1999/09/01,53,53,2803,216,256,102,17,11
이찬호,프,1992/05/27,26,2013/06/01,51,52,1792,222,200,262,20,26
이철경,33,1988/08/25,30,2016/06/18,49,49,620,53,53,204,14,13
이해동,52,1988/03/23,30,2009/06/01,52,52,1431,61,67,140,6,3
이혁,프,1987/01/05,32,2011/08/24,52,52,3073,249,231,564,62,54
이현종,99,1993/08/24,25,2015/06/18,49,49,672,89,65,0,0,0
임기원,프,1980/10/10,38,2013/06/19,49,49,1917,256,190,484,72,54
장추열,99,1988/09/11,30,2010/06/09,52,52,2842,266,291,476,61,73
정정희,22,1993/09/15,25,2014/06/05,49,49,1253,69,83,249,21,17
정평수,53,1965/04/16,53,1987/04/01,52,52,4792,284,375,32,0,1
조상범,22,1994/02/17,25,2014/06/05,49,49,530,31,57,371,24,40
조재로,29,1993/09/29,25,2015/06/18,49,49,1055,98,95,329,28,33
조한별,17,1991/02/04,28,2013/06/01,51,51,922,33,63,259,10,16
지하주,03,1974/04/10,44,1995/07/01,51,51,3324,262,273,39,2,1
최범현,05,1979/04/11,39,2001/07/06,53,53,6196,766,722,221,25,23
최원준,13,1984/08/28,34,2007/06/01,52,52,2001,86,119,87,4,4
하정훈,54,1990/09/04,28,2015/06/18,49,49,865,49,64,237,9,17
함완식,52,1978/01/01,41,1998/06/15,53,53,5424,680,692,10,0,0
황순도,01,1977/10/26,41,1998/06/15,52,52,2261,82,130,44,0,4
황종우,17,1982/07/18,36,2007/05/19,51,51,775,25,33,21,0,0
