권석원,27,1991/10/30,27,2013/06/01,52,52,536,35,34,90,2,9
김귀배,21,1962/12/18,55,1979/04/11,52,52,4310,315,315,81,4,3
김덕현,50,1992/11/02,26,2017/06/02,50,50,55,7,6,22,3,3
김동수,프,1986/12/23,31,2014/06/05,49,49,1710,165,166,427,54,48
김옥성,41,1967/04/05,51,1987/04/01,52,52,7764,529,620,153,6,11
김용근,프,1982/02/12,36,2005/05/04,51,51,3740,595,513,387,50,54
김정준,32,1989/07/04,29,2010/06/09,51,52,1696,100,125,268,21,31
김태훈,프,1995/07/17,23,2013/06/01,53,53,699,51,62,198,12,21
김효정,20,1996/01/01,22,2017/06/02,50,50,358,28,16,250,24,10
다나카,프,1984/02/19,34,2013/06/01,53,53,1095,116,99,188,15,10
다비드,프,1989/02/14,29,2017/12/01,51,51,446,32,41,446,32,41
문성혁,25,1995/09/06,23,2018/06/15,50,50,69,4,6,69,4,6
문세영,프,1980/09/04,38,2001/07/06,52,52,7231,1454,1114,272,46,44
문정균,06,1973/12/06,44,1998/06/15,51,51,5872,427,504,232,13,23
박병윤,37,1987/04/24,31,2008/06/18,52,52,2091,137,169,244,18,22
박상우,28,1988/03/18,30,2009/06/01,52,52,2061,82,128,219,9,14
박을운,53,1975/04/04,43,1998/06/15,52,52,3040,374,356,284,48,28
박태종,프,1965/12/20,52,1987/04/01,51,51,14013,2061,1899,359,33,40
박현우,99,1990/12/01,27,2012/06/07,52,52,1410,94,80,30,0,2
방춘식,01,1969/09/19,49,1990/06/01,52,52,4483,360,359,116,4,7
부민호,15,1985/06/03,33,2007/06/01,52,52,1632,120,107,119,2,6
빅투아르,프,1986/12/11,31,2017/07/05,52,52,744,76,72,550,60,61
송재철,99,1990/10/24,28,2013/06/01,52,52,1839,122,158,0,0,0
신형철,32,1967/05/30,51,1988/04/01,52,52,6779,717,758,274,29,28
안토니오,프,1987/09/20,31,2017/05/06,53,53,820,104,93,543,83,64
안효리,37,1989/06/04,29,2012/06/07,51,51,1373,72,75,154,7,8
유승완,프,1985/12/17,32,2007/06/01,52,52,3554,286,272,340,36,30
윤영민,28,1973/12/15,44,1996/06/01,52,52,1695,70,86,6,0,0
윤태혁,19,1979/01/03,39,1999/09/01,54,54,1734,122,153,59,4,4
이강서,23,1988/03/19,30,2010/06/09,52,52,1091,53,56,140,3,6
이기회,27,1978/11/04,40,2004/06/02,52,52,3215,115,152,86,0,1
이동국,02,1979/11/23,38,2001/07/06,52,52,3339,217,251,87,4,4
이동진,18,1996/01/10,22,2017/06/02,49,49,404,31,33,310,25,26
이동하,20,1994/07/28,24,2016/06/18,48,48,717,54,79,331,29,33
이아나,27,1989/01/01,29,2011/08/24,50,50,1164,53,50,61,0,2
이준철,48,1980/02/23,38,1999/09/01,53,53,2803,216,256,130,19,13
이찬호,프,1992/05/27,26,2013/06/01,51,52,1729,221,194,199,19,20
이철경,33,1988/08/25,30,2016/06/18,49,49,579,51,50,217,19,15
이해동,52,1988/03/23,30,2009/06/01,51,51,1384,59,67,114,5,8
이혁,프,1987/01/05,31,2011/08/24,52,52,2905,230,216,504,48,48
이현종,99,1993/08/24,25,2015/06/18,49,49,672,89,65,0,0,0
임기원,프,1980/10/10,38,2013/06/19,49,49,1800,242,176,510,76,54
장추열,프,1988/09/11,30,2010/06/09,52,52,2726,248,270,500,62,66
정정희,24,1993/09/15,25,2014/06/05,49,49,1201,62,82,263,18,22
정평수,53,1965/04/16,53,1987/04/01,52,52,4781,284,375,31,1,1
조재로,29,1993/09/29,25,2015/06/18,49,49,980,92,84,330,29,27
조한별,17,1991/02/04,27,2013/06/01,51,51,873,31,61,263,8,15
지하주,03,1974/04/10,44,1995/07/01,51,51,3299,261,272,30,2,0
최범현,05,1979/04/11,39,2001/07/06,53,53,6135,759,718,224,22,26
최원준,13,1984/08/28,34,2007/06/01,52,52,1982,84,119,106,3,5
하정훈,54,1990/09/04,28,2015/06/18,49,49,811,47,60,230,10,15
함완식,52,1978/01/01,40,1998/06/15,53,53,5424,680,692,65,6,6
황순도,01,1977/10/26,41,1998/06/15,52,52,2257,82,130,49,0,4
황종우,17,1982/07/18,36,2007/05/19,51,51,770,25,33,27,0,0
